제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
혼자 오니?,김하늘,동화,,발표 시기 미상,,,,포함
엄마는 해녀입니다,,동화,,발표 시기 미상,,,,포함
뒤뜰에 골칫거리가 산다,지은이: 황선미 ;그린이: 봉현,소설,,발표 시기 미상,,,,포함
왕세자가 돌아온다 : 이규희 역사동화,,동화,,발표 시기 미상,,,,포함
위를 봐요!,정진호,동화,,발표 시기 미상,,,,포함
"바다거북, 생명의 여행",스즈키 마모루,동화,,발표 시기 미상,,,,포함
내 친구 보푸리,다카하시 노조미,동화,,발표 시기 미상,,,,포함
아주아주 특별한 집,루스 크라우스,동화,,발표 시기 미상,,,,포함
우리들의 에그타르트,김혜정,동화,,발표 시기 미상,,,,포함
아몬드 : 손원평 장편소설,지은이: 손원평,장편소설,,발표 시기 미상,,,,포함
쌍둥이는 너무 좋아,염혜원,동화,,발표 시기 미상,,,,포함
풀빵이 어때서?,지은이: 김학찬,소설,,발표 시기 미상,,,,포함
스무고개 탐정. 2 : 고양이 습격 사건,허교범,동화,,발표 시기 미상,,,,포함
실수하면 어떡하지?,엘런 플래너건 번스,동화,,발표 시기 미상,,,,포함
생쥐 가족의 하루,조반나 조볼리,동화,,발표 시기 미상,,,,포함
오늘의 민수 : 김혜정 장편소설,지은이: 김혜정,장편소설,,발표 시기 미상,,,,포함
수영장,,동화,,발표 시기 미상,,,,중복 제외 (앞 순위 출처에 있음)
(옛이야기처럼 읽는) 세계사,잔니 로다리,소설,,발표 시기 미상,,,,포함
철조망과 농구공,배봉기,동화,,발표 시기 미상,,,,포함
위시 : 바바라 오코너 장편소설,지은이: 바바라 오코너 ;옮긴이: 이은선,장편소설,,발표 시기 미상,,,,포함
내 시간관리습관이 어때서!,,동화,,발표 시기 미상,,,,포함
유치원엔 네가 가!,지우,동화,,발표 시기 미상,,,,포함
햇빛마을 아파트 동물원 : 정제광 장편동화,지은이: 정제광 ;그린이: 국민지,동화,,발표 시기 미상,,,,포함
안전 대장 리시토,엘 에마토크리티코,동화,,발표 시기 미상,,,,포함
나는 죽음이에요,엘리자베스 헬란 라슨,동화,,발표 시기 미상,,,,포함
"봄 여름 가을 겨울 계절아, 사랑해! : 감수성을 깨워 주는 자연 그림책",줄리 폴리아노,동화,,발표 시기 미상,,,,포함
내 방에서 잘 거야!,조미자,동화,,발표 시기 미상,,,,포함
슈퍼맘 능력고사,지은이: 정소영 외,동화,,발표 시기 미상,,,,포함
긴 여행 : 평화를 찾아 떠나는 사람들,프란체스카 산나,동화,,발표 시기 미상,,,,포함
바스커빌가의 개와 추리 좀 하는 친구들 : 셜록 홈스와 함께하는 논리 수업,이한음,소설,,발표 시기 미상,,,,포함
파란만장 내 인생 : 구경미 장편소설,지은이: 구경미,장편소설,,발표 시기 미상,,,,포함
나는 내가 참 예뻐,,동화,,발표 시기 미상,,,,포함
큰 머리 선생님은 조금 다를 뿐이야,잔 타보니 미제라지,동화,,발표 시기 미상,,,,포함
고라니 텃밭,김병하,동화,,발표 시기 미상,,,,포함
엄마 껌딱지,카롤 피브,동화,,발표 시기 미상,,,,포함
1등 봉구 : 조경희 장편 동화,지은이: 조경희 ;그린이: 한상언,동화,,발표 시기 미상,,,,포함
"나, 비뚤어질 거야!",,동화,,발표 시기 미상,,,,포함
호랑이가 깨지 않게 조용조용!,,동화,,발표 시기 미상,,,,포함
왜x100,강경수,동화,,발표 시기 미상,,,,포함
노인과 소년,박완서,동화,,발표 시기 미상,,,,포함
나는 지구인,장여우위,시,,발표 시기 미상,,,,포함
"그날, 고양이가 내게로 왔다 : 김중미 장편소설",지은이: 김중미,장편소설,,발표 시기 미상,,,,포함
소원을 그리는 아이,김평,동화,,발표 시기 미상,,,,포함
외아들 구출 소동,,동화,,발표 시기 미상,,,,포함
도깨비가 슬금슬금,이가을,동화,,발표 시기 미상,,,,포함
소금인형의 바다,,동화,,발표 시기 미상,,,,포함
도서관에 괴물이 나타났어요!,자카리아 오호라,동화,,발표 시기 미상,,,,포함
제후의 선택,김태호,동화,,발표 시기 미상,,,,포함
집으로 가는 길,미야코시 아키코,동화,,발표 시기 미상,,,,포함
그 나무가 웃는다,손연자,노래,,발표 시기 미상,,,,포함
잡을 테면 잡아 봐,원유순,동화,,발표 시기 미상,,,,포함
선생님 길들이기 : 송언 단편동화집,,동화,,발표 시기 미상,,,,포함
구두 전쟁,한지원,동화,,발표 시기 미상,,,,포함
지붕 위 루시 : 김지연 그림책,,동화,,발표 시기 미상,,,,포함
염소와 오리 : 뿔이 생길 때 아프지 않을까?,,동화,,발표 시기 미상,,,,포함
내 몸속에 벌레 세 마리,이성숙,동화,,발표 시기 미상,,,,포함
웃는 얼굴,,동화,,발표 시기 미상,,,,포함
내 입은 불량 입,경북봉화분교 어린이들 시·,노래,,발표 시기 미상,,,,포함
진짜 백설 공주는 누구인가,유순희,동화,,발표 시기 미상,,,,포함
달팽이 따라잡기 : 제10회 푸른문학상 동화집,지은이: 강은령 외,동화,,발표 시기 미상,,,,포함
작은 새,,동화,,발표 시기 미상,,,,포함
시간이 흐르면,이자벨 미뇨스 마르틴스,동화,,발표 시기 미상,,,,포함
누나는 어디에,스벤 누르드크비스트,동화,,발표 시기 미상,,,,포함
게임왕,선자은,동화,,발표 시기 미상,,,,포함
다락방 명탐정 : 도깨비방망이를 찾아라!,성완,동화,,발표 시기 미상,,,,포함
연어,김주현,동화,,발표 시기 미상,,,,포함
피그보이,비키 그랜트,소설,,발표 시기 미상,,,,포함
상상 친구의 고백 : 미셸 쿠에바스 장편소설,지은이: 미셸 쿠에바스 ; 옮긴이: 정회성,장편소설,,발표 시기 미상,,,,포함
조용한 식탁 : 청소년 소설집,"이병승,홍명진,김해원,이성숙,전아리,전삼혜,이승현",단편소설,,발표 시기 미상,,,,포함
플레이 볼 : 이현 장편동화,지은이: 이현 ; 그린이: 최민호,동화,,발표 시기 미상,,,,포함
여름 캠프에서 무슨 일이?,고정욱,동화,,발표 시기 미상,,,,포함
(걸어 다니는 인간 지도) 김정호 : 동화로 만나는 우리 역사,,동화,,발표 시기 미상,,,,포함
하룻밤 : 이금이 창작동화,지은이: 이금이 ; 그린이: 이고은,동화,,발표 시기 미상,,,,포함
그치지 않는 비 : 오문세 장편소설,지은이: 오문세,장편소설,,발표 시기 미상,,,,포함
(5학년 2반 오마리) 외교관 되다,김유리,동화,,발표 시기 미상,,,,포함
호랑이 눈썹,이반디,동화,,발표 시기 미상,,,,포함
내 마음은 보물 상자,,동화,,발표 시기 미상,,,,포함
거짓말,나카가와 히로타카,동화,,발표 시기 미상,,,,포함
짜장소년 상해야 상해야,김선미,동화,,발표 시기 미상,,,,포함
해소녀,,동화,,발표 시기 미상,,,,포함
도리깽이 되고 싶어,윤재인,동화,,발표 시기 미상,,,,포함
잠자는 할머니,로베르토 파르메지아니,동화,,발표 시기 미상,,,,포함
도둑왕 아모세 : 유현산 장편동화,지은이: 유현산 ;그린이: 조승연,동화,,발표 시기 미상,,,,포함
뒤집힌 호랑이,김용철,동화,,발표 시기 미상,,,,포함
"안녕, 친구야",,동화,,발표 시기 미상,,,,포함
청양장,시: 공광규,동화,,발표 시기 미상,,,,포함
이 작은 책을 펼쳐봐,제시 클라우스마이어,동화,,발표 시기 미상,,,,포함
열한 살의 가방,황선미,동화,,발표 시기 미상,,,,포함
서로를 보다,윤여림,동화,,발표 시기 미상,,,,포함
공자 아저씨네 빵가게,김선희,동화,,발표 시기 미상,,,,포함
"그 고래, 번개 : 류은 동화집",,동화,,발표 시기 미상,,,,포함
"엄마, 잘 갔다 와",이재복,동화,,발표 시기 미상,,,,포함
열혈 돼지 전설,창신강,소설,,발표 시기 미상,,,,포함
엄마의 선물,김윤정,동화,,발표 시기 미상,,,,포함
피그말리온 아이들 : 구병모 장편소설,지은이: 구병모,장편소설,,발표 시기 미상,,,,포함
멀리 더 멀리 가까이 더 가까이 : 더 자세히 보는 자연,,동화,,발표 시기 미상,,,,포함
책 좀 빌려 줘유,이승호,동화,,발표 시기 미상,,,,포함
"1945, 철원 : 이현 장편소설",지은이: 이현,장편소설,,발표 시기 미상,,,,포함
고제는 알고 있다,김기정,동화,,발표 시기 미상,,,,포함
열까지 세면 엄마가 올까?,마루야마 아야코,동화,,발표 시기 미상,,,,포함
두려움에게 인사하는 법 : 김이윤 장편소설,지은이: 김이윤,장편소설,,발표 시기 미상,,,,포함
안테나,,동화,,발표 시기 미상,,,,포함
네모 돼지,지은이: 김태호 ;그린이: 손령숙,동화,,발표 시기 미상,,,,포함
마귀할멈과 그냥할멈 & 해적고양이,지은이: 김용준 외,동화,,발표 시기 미상,,,,포함
싸움닭 샤모 : 조재도 3부작 청소년 소설,,소설,,발표 시기 미상,,,,포함
괴테의 젊은 베르터의 슬픔 : 꿈과 사랑과 절망에 부치는 편지,,소설,,발표 시기 미상,,,,포함
곰돌이 워셔블의 여행,미하엘 엔데,동화,,발표 시기 미상,,,,포함
칙칙폭폭 기차 여행을 떠나요,론다 아미티지,동화,,발표 시기 미상,,,,포함
가시고백 : 김려령 장편소설,지은이: 김려령,장편소설,,발표 시기 미상,,,,포함
천사를 미워해도 되나요? : 최나미 동화집,지은이: 최나미 ;그린이: 홍정선,동화,,발표 시기 미상,,,,포함
"가야의 딸, 마들 : 김하늬 장편동화",,동화,,발표 시기 미상,,,,포함
울 애기 예쁘지 : 장영복 동시집,지은이: 장영복,노래,,발표 시기 미상,,,,포함
식물은 어떻게 겨울나기를 하나요?,,동화,,발표 시기 미상,,,,포함
블랙주스,마고 래너건,단편소설,,발표 시기 미상,,,,포함
손톱이 자라날 때 : 방미진 소설,지은이: 방미진,소설,,발표 시기 미상,,,,포함
기쁨이 슬픔이,마츠오카 쿄오코,동화,,발표 시기 미상,,,,포함
빨간 구두당,지은이: 구병모,동화,,발표 시기 미상,,,,포함
안돼!,,동화,,발표 시기 미상,,,,포함
최기봉을 찾아라! : 김선정 장편동화,지은이: 김선정 ; 그린이: 이영림,동화,,발표 시기 미상,,,,포함
나도 편식할 거야 : 유은실 동화,지은이: 유은실 ;그린이: 설은영,동화,,발표 시기 미상,,,,포함
아빠는 오늘도 학교에 왔다! : 이정아 동화집,,동화,,발표 시기 미상,,,,포함
넌 항상 내 친구야,코린 드레퓌스,동화,,발표 시기 미상,,,,포함
난 아프지 않아 : 청소년 테마 소설집,,단편소설,,발표 시기 미상,,,,포함
시간을 파는 상점 : 김선영 장편소설,지은이: 김선영,장편소설,,발표 시기 미상,,,,포함
"괜찮아, 열두살일 뿐이야",,동화,,발표 시기 미상,,,,포함
늑대들이 사는 집,허가람,동화,,발표 시기 미상,,,,포함
가방 안에 든 게 뭐야?,김상근,동화,,발표 시기 미상,,,,포함
골목이 데려다줄 거예요,,동화,,발표 시기 미상,,,,포함
세상의 낮과 밤,지은이: 파니 마르소 ;그린이: 조엘 졸리베 ;옮긴이: 이정주,동화,,발표 시기 미상,,,,포함
나리초등학교 스캔들 : 하은경 장편동화,지은이: 하은경 ;그린이: 오승민,동화,,발표 시기 미상,,,,포함
무지개 눈물,강성은,동화,,발표 시기 미상,,,,포함
세븐틴 세븐틴,"지은이: 이옥수,신여랑,김해원,박지리,이송현,홍명진,김선희,최상희",단편소설,,발표 시기 미상,,,,포함
내 마음이 들리니?,일랑 브렌만 기획 ;레나토 모리코니,동화,,발표 시기 미상,,,,포함
(청소년을 위한) 독서 에세이,박상률,수필,,발표 시기 미상,,,,포함
(동화 작가 조성자와 떠나는) 대영 박물관,조성자,동화,,발표 시기 미상,,,,포함
호박꽃 초롱,강소천,노래,,발표 시기 미상,,,,포함
뚜벅뚜벅 우리 신,최재숙,동화,,발표 시기 미상,,,,포함
무슨 생각하니?,,동화,,발표 시기 미상,,,,포함
도둑의 탄생 : 아름답고 불완전하고 기이한 이야기 김진나 소설,지은이: 김진나,소설,,발표 시기 미상,,,,포함
찔레 먹고 똥이 뿌지직! : 약이 되는 열두 달 옛이야기,,소설,,발표 시기 미상,,,,포함
아리의 빨간 보자기,문승연,동화,,발표 시기 미상,,,,포함
엄마의 품,박철 시 ;김재홍,동화,,발표 시기 미상,,,,포함
방귀 스티커 : 최은옥 창작동화,지은이: 최은옥 ;그린이: 이영림,동화,,발표 시기 미상,,,,포함
시작 다음(Before After),"지은이: 안느-마르고 램스타인,마티아스 아르귀",동화,,발표 시기 미상,,,,포함
모두 깜언,지은이: 김중미,소설,,발표 시기 미상,,,,포함
세상이 끝난 건 아니야,제럴딘 머코크런,소설,,발표 시기 미상,,,,포함
"서 근 콩, 닷 근 팥 : 서정오 선생님이 들려주는 수수께끼 옛이야기",서정오,소설,,발표 시기 미상,,,,포함
"안녕, 그림자 : 이은정 장편동화",지은이: 이은정 ;그린이: 이지선,동화,,발표 시기 미상,,,,포함
우리가 꿈꾸는 자유,"아웅산 수치, 안네 프랑크, 넬슨 만델라 외",동화,,발표 시기 미상,,,,포함
외톨이 꼼,이노루,동화,,발표 시기 미상,,,,포함
빨간 여우,,동화,,발표 시기 미상,,,,포함
슬픔의 틈새 : 이금이 장편소설,지은이: 이금이,장편소설,,발표 시기 미상,,,,포함
캐리커처 : 단요 장편소설,지은이: 단요,장편소설,,발표 시기 미상,,,,포함
시평선 너머 : 손영미 장편소설,지은이: 손영미,장편소설,,발표 시기 미상,,,,포함
이 열매를 집으로 할까?,다카오 유코,동화,,발표 시기 미상,,,,포함
파 뽑는 날 : 홍당무 그림책,지은이: 홍당무,동화,,발표 시기 미상,,,,포함
빨리빨리 천천히,장후이청,동화,,발표 시기 미상,,,,포함
꼬꼬붱 : 홍홍 그림책,홍홍,동화,,발표 시기 미상,,,,포함
나는 빛나는 3학년이야,,동화,,발표 시기 미상,,,,포함
머리카락이 자라면 : 김현례 그림책,,동화,,발표 시기 미상,,,,포함
도넛을 나누는 기분,"김소형,김현,민구,박소란,박준,서윤후,성다영,신미나,양안다,유계영,유병록,유희경,임경섭,임지은,전욱진,조온윤,최지은,최현우,한여진,황인찬",시,,발표 시기 미상,,,,포함
숫자 넘어 숫자 이야기 : 송조 그림책,,동화,,발표 시기 미상,,,,포함
바다,지은이: 강효선 ;엮은이: 김향수,동화,,발표 시기 미상,,,,포함
파도의 아이들 : 정수윤 장편소설,정수윤,장편소설,,발표 시기 미상,,,,중복 제외 (앞 순위 출처에 있음)
(#친절하고 #가혹한) 심판자들 : 이선주 장편소설,지은이: 이선주,장편소설,,발표 시기 미상,,,,포함
곤충 호텔,한라경,동화,,발표 시기 미상,,,,포함
"그림책, 사춘기 마음을 부탁해 : 청소년의 마음을 단단하게 해 주는 쓰담쓰담 그림책 상담실",남기숙,동화,,발표 시기 미상,,,,포함
율의 시선 : 김민서 장편소설,지은이: 김민서,장편소설,,발표 시기 미상,,,,포함
저희는 이 행성을 떠납니다 : 최정원 장편소설,지은이: 최정원,장편소설,,발표 시기 미상,,,,포함
나는 모으는 사람 : 안소민 그림책,안소민,동화,,발표 시기 미상,,,,포함
