제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
(이채형 소설집)동무,이채형,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000114480,한국소설대학,한국문화예술위원회 · 예술자료원-소장자료,포함
(임철우 장편소설)봄날 . 1,임철우,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000107125,문학과 지성사,한국문화예술위원회 · 예술자료원-소장자료,포함
(장편소설)성,"카프카, 프란츠",소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000111588,솔,한국문화예술위원회 · 예술자료원-소장자료,포함
(젊은 비평가가 뽑은)오늘의 소설,오정희,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000581862,현암사,한국문화예술위원회 · 예술자료원-소장자료,포함
(정영문 소설)중얼거리다,정영문,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000136806,이마고,한국문화예술위원회 · 예술자료원-소장자료,포함
(정찬 소설집)아늑한 길,정찬,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000118528,문학과 지성사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
(차현숙 소설집)오후 3시 어디에도 행복은 없다,차현숙,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000123964,문학과 지성사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
"(파리의 조선 궁녀)리심 : 김탁환 장편소설 . 上:, 제1부 나아갈 진",김탁환,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000442850,민음사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
"(파리의 조선 궁녀)리심 : 김탁환 장편소설 . 中:, 제2부 흐를 류",김탁환,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000442813,민음사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
(푸른 수염의 첫번째)아내 : 하성란 소설집,하성란,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000137147,창작과비평사,한국문화예술위원회 · 예술자료원-소장자료,포함
(하재봉 장편소설)블루스 하우스,하재봉,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000120018,세계사,한국문화예술위원회 · 예술자료원-소장자료,포함
(하창수 장편소설)원룸,하창수,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000123966,푸른숲,한국문화예술위원회 · 예술자료원-소장자료,포함
"(함정임 소설)버스, 지나가다",함정임,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000137139,민음사,한국문화예술위원회 · 예술자료원-소장자료,포함
(함정임 소설집)동행,함정임,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000103987,강,한국문화예술위원회 · 예술자료원-소장자료,포함
(현기영 소설집)아스팔트,현기영,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000153652,창작과 비평사,한국문화예술위원회 · 예술자료원-소장자료,포함
11분 : 파울로 코엘료 장편소설=,"코엘료, 파울로",소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000154907,문학동네,한국문화예술위원회 · 예술자료원-소장자료,포함
13월의 아이들 : 우계숙 장편소설 . 1,우계숙,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000126238,개미,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
13월의 아이들 : 우계숙 장편소설 . 2,우계숙,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000126244,개미,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
18세 여성이 쓴 최초의 공상과학 소설 『프랑켄슈타인』,佶載,소설,2020,기관 등록 연도,000000171597,춤과 사람들,한국문화예술위원회 · 예술자료원-소장자료,포함
"1945, 철원 : 이현 장편소설",지은이: 이현,소설,1945,제목의 발행 연도,"https://www.nlcy.go.kr/NLCY/contents/C10600000000.do?schM=list&ext2=1&schOpt2=-&schOpt3=search&schStr=1945, 철원 : 이현 장편소설",,국립어린이청소년도서관 · 사서추천도서,중복 제외 (앞 순위 출처에 있음)
19세 : 이순원 장편소설,이순원,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000104203,세계사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
1등 봉구 : 조경희 장편 동화,지은이: 조경희 ;그린이: 한상언,소설,2013,기관 등록 연도,https://www.nlcy.go.kr/NLCY/contents/C10600000000.do?schM=list&ext2=1&schOpt2=-&schOpt3=search&schStr=1등 봉구 : 조경희 장편 동화,,국립어린이청소년도서관 · 사서추천도서,중복 제외 (앞 순위 출처에 있음)
"2012년을 빛낼 미술인 20. 니키, 컴백 홈 : 장편 상업영화 연출하는 니키 리",이추영,소설,2012,제목의 발행 연도,000000124300,中央日報社,한국문화예술위원회 · 예술자료원-소장자료,포함
20세기 전반기 어휘조사 : 염상섭의 단편소설을 대상으로 . 2,국립국어연구원,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000128613,국립국어연구원,한국문화예술위원회 · 예술자료원-소장자료,포함
"20세기 최초의 사회참여 소설 <티보가의 사람들> (로제 마르탱 뒤 가르 작, 1937년 노벨문학상 수상작가)",박인숙,소설,1937,제목의 발행 연도,000000111687,춤과 사람들,한국문화예술위원회 · 예술자료원-소장자료,포함
60초 소설,"헐리, 댄",소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000108539,웅진닷컴,한국문화예술위원회 · 예술자료원-소장자료,포함
7번국도 : 김연수 장편소설,김연수,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000123917,문학동네,한국문화예술위원회 · 예술자료원-소장자료,포함
90 연감 : 소설_ 90년대를 향한 소설적 도전 : 1990년의 소설(원본),,소설,1990,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000762064,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
"<Picnic on the Ocean展>외 6개 전시회 : <Hand in Hand展>, <비등점展>, <미애의 외출展>, <RemediatingTV展>, <제1육갑문 열린미술관 프로젝트>, <소설 서울, 이야기 도쿄展>",월간미술,소설,2017,기관 등록 연도,000000141173,中央日報社,한국문화예술위원회 · 예술자료원-소장자료,포함
<단편소설집> : 그녀들의 우리 이야기,우수진,소설,2016,기관 등록 연도,000000138688,공연과 이론을 위한 모임,한국문화예술위원회 · 예술자료원-소장자료,포함
<달콤한 노래> : 이론 발제 - 소설 각색 연극의 서사극 실험,임혜경,소설,2023,기관 등록 연도,000000179721,공연과 이론을 위한 모임,한국문화예술위원회 · 예술자료원-소장자료,포함
"<무소의 뿔처럼 혼자서 가라>, <나는 소망한다 내게 금지된 것을> : 여성주의 소설 미흡한 무대화",이혜경,소설,2015,기관 등록 연도,000000103792,韓國演劇協會,한국문화예술위원회 · 예술자료원-소장자료,포함
<엘리스 바이 하트> : 소설 속 앨리스가 현실로 녹아들 수 있을까,여지현,소설,2019,기관 등록 연도,000000168894,클립서비스,한국문화예술위원회 · 예술자료원-소장자료,포함
"A빠이, 이상 : 김연수 장편소설",김연수,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000121531,문학동네,한국문화예술위원회 · 예술자료원-소장자료,포함
DMZ : 박상연 장편소설,박상연,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000111096,민음사,한국문화예술위원회 · 예술자료원-소장자료,포함
culture story | 국악 | 소설『구운몽』의 다양한 변신,이진원,소설,2014,기관 등록 연도,000000071802,창무예술원,한국문화예술위원회 · 예술자료원-소장자료,포함
"「돈키호테」, 음악의 영감 원천은 소설 「돈키호테」 : 발레 음악 「돈키호테」, 밍쿠스 - 페트라시 - 이베르·나보코브 등이 작곡",桔載,소설,2017,기관 등록 연도,000000151802,춤과 사람들,한국문화예술위원회 · 예술자료원-소장자료,포함
『소설·인간혁명』의 무대화를 보고 싶다,고오노 에이지(鴻農映二),소설,2020,기관 등록 연도,000000175696,현대미학사,한국문화예술위원회 · 예술자료원-소장자료,포함
"七祖語論 : 朴常隆 장편소설 . 1:, 제1부 中道 論.1",박상륭,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000123537,文學과 知性社,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
"七祖語論 : 朴常隆 장편소설 . 2:, 제1부 中道 論 二/間場",박상륭,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000378558,문학과지성사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
"七祖語論 : 朴常隆 장편소설 . 3:, 제2부 進化論",박상륭,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000378583,문학과지성사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
北韓文學書 展 : 50~60년대 시·소설·비평·번역서·잡지 모음,한국현대문학관,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000158875,한국현대문학관,한국문화예술위원회 · 예술자료원-소장자료,포함
"商道 / : 최인호 장편소설 . 1, 천하제일상",최인호,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000117363,여백,한국문화예술위원회 · 예술자료원-소장자료,포함
"商道 / : 최인호 장편소설 . 2, 폭풍전야",최인호,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000117364,여백,한국문화예술위원회 · 예술자료원-소장자료,포함
"商道 / : 최인호 장편소설 . 3, 상사별곡",최인호,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000117365,여백,한국문화예술위원회 · 예술자료원-소장자료,포함
"商道 : 최인호 장편소설 . 4 :, 계영대의 비밀",최인호,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000119492,여백,한국문화예술위원회 · 예술자료원-소장자료,포함
"商道 : 최인호 장편소설 . 5 :, 商業之道",최인호,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000119493,여백,한국문화예술위원회 · 예술자료원-소장자료,포함
密陽林 : 김진우 장편소설,김진우,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000124134,아이피티,한국문화예술위원회 · 예술자료원-소장자료,포함
川邊風景 : 박태원 장편소설,박태원,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000062651,깊은샘,한국문화예술위원회 · 예술자료원-소장자료,포함
情은 늙지도 않아 : 이경자 장편소설,이경자,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000123973,문이당,한국문화예술위원회 · 예술자료원-소장자료,포함
"慶北文人全集 . 아동문학, 수필, 소설",한국문인협회 경상북도지회,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000061287,한국문인협회 경상북도지회,한국문화예술위원회 · 예술자료원-소장자료,포함
日蝕에 대하여 : 이승우소설집,이승우,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000513652,문학과지성사,한국문화예술위원회 · 예술자료원-소장자료,포함
"濁流 : 이은직 장편소설 . 上, 서장",이은직,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000062697,풀빛,한국문화예술위원회 · 예술자료원-소장자료,포함
"濁流 : 이은직 장편소설 . 下 ,, 항쟁",이은직,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000062664,풀빛,한국문화예술위원회 · 예술자료원-소장자료,포함
"濁流 : 이은직 장편소설 . 中 ,, 폭압아래서",이은직,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000062575,풀빛,한국문화예술위원회 · 예술자료원-소장자료,포함
西太后 : 梁白華장편소설 . 上,양백화,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000062560,깊은샘,한국문화예술위원회 · 예술자료원-소장자료,포함
西太后 : 梁白華장편소설 . 下,양백화,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000062561,깊은샘,한국문화예술위원회 · 예술자료원-소장자료,포함
週末旅行 : 홍성원 소설집,홍성원,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000515053,문학과지성사,한국문화예술위원회 · 예술자료원-소장자료,포함
가롯의 창세기 : 박명호 장편소설,박명호,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000161470,이룸,한국문화예술위원회 · 예술자료원-소장자료,포함
가상도시백서 : 이신조 장편소설,이신조,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000161456,열림원,한국문화예술위원회 · 예술자료원-소장자료,포함
가슴없는 세상 : 김원우 장편소설,김원우,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000094208,未完,한국문화예술위원회 · 예술자료원-소장자료,포함
가슴에 묻은 한 마디 : 안영 소설집,안영,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000204511,한국소설가협회,한국문화예술위원회 · 예술자료원-소장자료,포함
"가슴에 새긴 너 : 김민기 장편소설 . 1 :, 단 한번뿐인 사랑",김민기,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000111098,은행나무,한국문화예술위원회 · 예술자료원-소장자료,포함
"가슴에 새긴 너 : 김민기 장편소설 . 2 :, 슬픈 남자",김민기,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000111138,은행나무,한국문화예술위원회 · 예술자료원-소장자료,포함
가시고기 : 조창인 장편소설,조창인,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000133138,밝은세상,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
가시고백 : 김려령 장편소설,지은이: 김려령,소설,2012,기관 등록 연도,https://www.nlcy.go.kr/NLCY/contents/C10600000000.do?schM=list&ext2=1&schOpt2=-&schOpt3=search&schStr=가시고백 : 김려령 장편소설,,국립어린이청소년도서관 · 사서추천도서,중복 제외 (앞 순위 출처에 있음)
가시꼬네 사랑이야기 : 이길융 장편소설,이길융,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000443379,박문각,한국문화예술위원회 · 예술자료원-소장자료,포함
가시나무그늘 : 이승우장편소설,이승우,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000001902,中央日報社,한국문화예술위원회 · 예술자료원-소장자료,포함
가시면류관 초상 : 박상우 장편소설,박상우,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000151682,문학동네,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
가아프가 본 세상 : 존 어빙 장편소설 . 2,"어빙, 존",소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000508999,문학동네,한국문화예술위원회 · 예술자료원-소장자료,포함
가을의 환 : 김채원 연작소설집,김채원,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000151683,열림원,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
가장 멀리 있는 나 : 윤후명 소설,윤후명,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000122630,문학과 지성사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
가족 : 김원일 장편소설 . 1,김원일,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000115243,문이당,한국문화예술위원회 · 예술자료원-소장자료,포함
가족 : 김원일 장편소설 . 2,김원일,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000115230,문이당,한국문화예술위원회 · 예술자료원-소장자료,포함
가족의 기원 : 조경란 장편소설,조경란,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000103983,민음사,한국문화예술위원회 · 예술자료원-소장자료,포함
가지 않은 길 : 김문수 장편소설,김문수,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000104191,좋은날,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
"감각적, 너무나 감각적인 일본색 소설 <설국> (가와바타 야스나리 작, 1968년 노벨상 수상)",박인숙,소설,1968,제목의 발행 연도,000000111481,춤과 사람들,한국문화예술위원회 · 예술자료원-소장자료,포함
강물이 될 때까지 : 신경숙 소설집 / 개정판,신경숙,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000377895,문학동네,한국문화예술위원회 · 예술자료원-소장자료,포함
강변부인 : 김승옥 소설 / 개정판,김승옥,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000378053,문학동네,한국문화예술위원회 · 예술자료원-소장자료,포함
"개구리, 사라지다 : 윤춘택 장편소설",윤춘택,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000137051,새움,한국문화예술위원회 · 예술자료원-소장자료,포함
개들의 시절 : 이남희 소설집,이남희,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000006720,실천문학사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
개똥지빠귀가 우는 것은 슬퍼서가 아니다 : 김수남 소설집,김수남,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000094191,東學社,한국문화예술위원회 · 예술자료원-소장자료,포함
개를 보내다 : 표명희 소설,지은이: 표명희 ;그린이: 진소,소설,2023,기관 등록 연도,https://www.nlcy.go.kr/NLCY/contents/C10600000000.do?schM=list&ext2=1&schOpt2=-&schOpt3=search&schStr=개를 보내다 : 표명희 소설,,국립어린이청소년도서관 · 사서추천도서,중복 제외 (앞 순위 출처에 있음)
개밥바라기별 : 황석영 장편소설,황석영,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000574343,문학동네,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
갱스터스 파라다이스 : 박청호 장편소설,박청호,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000115298,문학과지성사,한국문화예술위원회 · 예술자료원-소장자료,포함
거울속 여행 : 김주영 장편소설 / 개정판,김주영,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000122596,문이당,한국문화예술위원회 · 예술자료원-소장자료,포함
건달 : 구자명 소설집,구자명,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000161381,나무와숲,한국문화예술위원회 · 예술자료원-소장자료,포함
검은 꽃 : 김영하 장편소설,김영하,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000154960,문학동네,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
검은 사슴 : 한강 장편소설,한강,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000103990,문학동네,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
검은 설탕이 녹는 동안 : 전경린 장편소설,전경린,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000151515,문학동네,한국문화예술위원회 · 예술자료원-소장자료,포함
검은 소설이 보내다 : 김종호 소설집,김종호,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000161465,열림원,한국문화예술위원회 · 예술자료원-소장자료,포함
검은 햇빛 : 백은영 장편소설,저자: 백은영,소설,2021,기관 등록 연도,https://www.nlcy.go.kr/NLCY/contents/C10600000000.do?schM=list&ext2=1&schOpt2=-&schOpt3=search&schStr=검은 햇빛 : 백은영 장편소설,,국립어린이청소년도서관 · 사서추천도서,포함
겨우 존재하는 인간 : 정영문 장편소설,정영문,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000123922,세계사,한국문화예술위원회 · 예술자료원-소장자료,포함
겨울 선인장 : 권채운 소설,권채운,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000450456,문이당,한국문화예술위원회 · 예술자료원-소장자료,포함
겨울 함바 위로 날아간 머슴새 : 백금남 장편소설,백금남,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000001692,실천문학사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
"겨울, 아틀란티스 : 최윤 장편소설",최윤,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000377438,문학동네,한국문화예술위원회 · 예술자료원-소장자료,포함
겨울江 : 申泳澈장편소설,신영철,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000094182,韓國文學社,한국문화예술위원회 · 예술자료원-소장자료,포함
겨울환자 : 유익서 소설집,유익서,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000115509,뿌리출판사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
격정시대 : 김학철 장편소설 . 上,김학철,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000062553,풀빛,한국문화예술위원회 · 예술자료원-소장자료,포함
격정시대 : 김학철 장편소설 . 下,김학철,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000062555,풀빛,한국문화예술위원회 · 예술자료원-소장자료,포함
격정시대 : 김학철 장편소설 . 中,김학철,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000062554,풀빛,한국문화예술위원회 · 예술자료원-소장자료,포함
결혼은 미친 짓이다 : 이만교 장편소설,이만교,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000108515,민음사,한국문화예술위원회 · 예술자료원-소장자료,포함
경성애사 : 이선미 장편소설 /,이선미,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000506140,학산문화사 : 여우비 : YeoubiBooks,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
"경찰서여, 안녕 : 김종광 소설집",김종광,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000123923,문학동네,한국문화예술위원회 · 예술자료원-소장자료,포함
계단 위의 천국 : 김정례 소설집,김정례,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000161468,영림카디널,한국문화예술위원회 · 예술자료원-소장자료,포함
계화 : 이경자 장편소설,이경자,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000436244,생각의 나무,한국문화예술위원회 · 예술자료원-소장자료,포함
고기잡이는 갈대를 꺽지 않는다 : 김주영 장편소설 / 재판,김주영,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000147117,문이당,한국문화예술위원회 · 예술자료원-소장자료,포함
고독한 공생 : 우찬제 비평집 : 밀레니엄 시기 소설 담론,우찬제,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000151575,문학과지성사,한국문화예술위원회 · 예술자료원-소장자료,포함
고등어 : 공지영 장편소설,공지영,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000377513,푸른숲,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
고래 : 천명관 장편소설,천명관,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000161306,문학동네,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
고리끼 단편소설선,고대노어노문학회,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000063238,장백,한국문화예술위원회 · 예술자료원-소장자료,포함
"고양이의, 고양이에 의한, 고양이를 위한 소설",김연경,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000201062,문학과지성사,한국문화예술위원회 · 예술자료원-소장자료,포함
공생충 : 무라카미 류 장편소설,무라카미 류,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000111162,웅진닷컴,한국문화예술위원회 · 예술자료원-소장자료,포함
공중그네 : 오쿠다 히데오 장편소설,오쿠다 히데오,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000200885,은행나무,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
곽학송 소설 선집,곽학송 문혜윤,소설,2015,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000686488,현대문학,한국문화예술위원회 · 예술자료원-소장자료,포함
관계 : 현길언 장편소설,현길언,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000121610,고려원,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
광야 : 정찬 장편소설,정찬,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000137036,문이당,한국문화예술위원회 · 예술자료원-소장자료,포함
괴물 : 이외수 장편소설 . 2,이외수,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000137177,해냄,한국문화예술위원회 · 예술자료원-소장자료,포함
구렁이들의 집 : 최인석 소설집,최인석,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000121529,창작과비평사,한국문화예술위원회 · 예술자료원-소장자료,포함
구름사이에 무지개를 : 박시정 소설집,박시정,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000123823,문학과 지성사,한국문화예술위원회 · 예술자료원-소장자료,포함
국경을 넘는 일 : 전성태 소설집,전성태,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000339662,창비,한국문화예술위원회 · 예술자료원-소장자료,포함
"국경의 남쪽, 태양의 서쪽 : 무라카미 하루키 장편소설",무라카미 하루키,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000442024,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
국밥 : 김정수 소설집,김정수,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000201063,인간사랑,한국문화예술위원회 · 예술자료원-소장자료,포함
국자이야기 : 조경란 소설,조경란,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000374887,문학동네,한국문화예술위원회 · 예술자료원-소장자료,포함
국화꽃 향기 : 김하인 장편소설 . 1,김하인,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000108532,생각의 나무,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
국화꽃 향기 : 김하인 장편소설 . 2,김하인,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000108693,생각의 나무,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
"굿바이, 수라바야 : 백시종 소설집",백시종,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000621592,계간문예,한국문화예술위원회 · 예술자료원-소장자료,포함
궁전의 새 : 성석제 장편소설,성석제,소설,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000378057,하늘연못,한국문화예술위원회 · 예술자료원-소장자료,포함
