제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
잠든 사람과의 통화 : 김민지 시집,김민지,시,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037484&isbn=9788936425098&mid=b30201000000,창비,,포함
회색문헌 = Grey literature : 강영숙 소설집,강영숙,단편소설,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027072&isbn=9788932028903&mid=b30201000000,문학과지성사,,포함
빛을 훔쳐 온 까마귀:이뉴잇 옛이야기,이수영,소설,2010,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022959&isbn=9788993837025&mid=b30201000000,푸른디딤돌,,포함
고요한 읽기 : 이승우 산문집,이승우,수필,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037493&isbn=9791141601164&mid=b30201000000,문학동네,,포함
그램그램 영문법 원정대7 접속사,장영준,평론,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024294&isbn=9788956029023&mid=b30201000000,사회평론,,포함
그램그램 영문법 원정대6 문장1,장영준,평론,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024301&isbn=9788956029016&mid=b30201000000,사회평론,,포함
그램그램 영문법 원정대4 시제,장영준,평론,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024287&isbn=9788956026251&mid=b30201000000,사회평론,,포함
바깥은 여름 [큰글자책] : 김애란 소설,김애란,소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030405&isbn=9788954657532&mid=b30201000000,문학동네,,중복 제외 (앞 순위 출처에 있음)
파크애비뉴의 영장류:뉴욕 염정일프로 최상류층의 특이 습성에 대한 인류학적 뒷담화,"마틴, 웬즈데이",평론,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025999&isbn=9788964359310&mid=b30201000000,사회평론,,포함
"이십세기 한국소설-41.임철우, 이창동, 김유택, 정도상, 홍희담",이십세기 한국소설,소설,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022153&isbn=9788936462512&mid=b30201000000,창비,,포함
그램그램 영문법 원정대11 가정법,장영준,평론,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024284&isbn=9788956029764&mid=b30201000000,사회평론,,포함
"이십세기 한국소설-32.백시종, 유재용, 한승원, 조정래",이십세기 한국소설,소설,2010,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022144&isbn=9788936462420&mid=b30201000000,창비,,포함
보보경심1,동화,동화,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1012810&isbn=9788963710624&mid=b30201000000,새파란사상,,포함
어떻게 늙을까 : 전설적인 편집자 다이애너 애실이 전하는 노년의 꿀팁,"애실, 다이애너",소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030018&isbn=9788994015873&mid=b30201000000,뮤진트리,,포함
추리소설가의 살인사건,히가시노 게이고,소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032400&isbn=9791166111983&mid=b30201000000,소미미디어,,포함
안녕 주정뱅이:권여선 소설집,권여선,단편소설,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1026494&isbn=9788936437381&mid=b30201000000,창비,,중복 제외 (앞 순위 출처에 있음)
나비를 이루는 말들 : 박이정 시집,박이정,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032304&isbn=9791162431054&mid=b30201000000,시산맥사,,포함
방주 : 유키 하루오 장편소설,유키 하루오,장편소설,2023,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035707&isbn=9791189571894&mid=b30201000000,블루홀6(블루홀식스),,포함
두꺼비 올챙이 : 김양기 시집,김양기,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032306&isbn=9791163250111&mid=b30201000000,시와소금,,포함
"이십세기 한국소설-46.이남희, 정화진, 방현석, 김한수, 전성태",이십세기 한국소설,소설,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022158&isbn=8936462563&mid=b30201000000,창비,,포함
"이십세기 한국소설-50. 배수아, 김경욱, 김연수, 하성란 조경란",이십세기 한국소설,소설,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022162&isbn=9788936462604&mid=b30201000000,창비,,포함
별도 없는 한밤에:스티븐 킹 소설,"킹, 스티븐",소설,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021744&isbn=9788960175549&mid=b30201000000,황금가지,,포함
그림책 마음 약방 : 내면아이를 다독이는 그림책 이야기,주효림,동화,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035603&isbn=9791164712052&mid=b30201000000,행성B,,포함
부암동 살구나무집 : 인연정 수필집,인연정,수필,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028028&isbn=9791155550649&mid=b30201000000,이지출판,,포함
빛의 호위 : 조해진 소설집,조해진,단편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028023&isbn=9788936437459&mid=b30201000000,창비,,중복 제외 (앞 순위 출처에 있음)
"돈키호테, 열린 소설",민용태,소설,2009,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022109&isbn=9788976416940&mid=b30201000000,고려대학교출판부,,포함
느낌의 공동체:신형철 산문집,신형철,수필,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024997&isbn=9788954614511&mid=b30201000000,문학동네,,포함
아웃사이더 2 : 스티븐 킹 장편소설,킹 스티븐,장편소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030467&isbn=9791158885502&mid=b30201000000,황금가지,,포함
"이십세기 한국소설-40.이균영, 박영한, 현길언, 이원규, 최인석",이십세기 한국소설,소설,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022152&isbn=9788936462505&mid=b30201000000,창비,,포함
한계에서,김상묵,평론,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025563&isbn=9788976966407&mid=b30201000000,모비딕(역사비평사),,포함
누운 배 : 이혁진 장편소설,이혁진,장편소설,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031766&isbn=9788984310407&mid=b30201000000,한겨레출판,,포함
구름 농사 : 유재영 시집,유재영,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035023&isbn=9788971908372&mid=b30201000000,동학사,,포함
"이십세기 한국소설-16.손창섭, 선우휘 외",이십세기 한국소설,소설,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022128&isbn=9788936462260&mid=b30201000000,창비,,포함
"이십세기 한국소설-24.김용성, 전상국, 이동하",이십세기 한국소설,소설,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022136&isbn=9788936462345&mid=b30201000000,창비,,포함
자폐특공대 : '자폐한나씨'를 지키는 유쾌한 가족 히어로 에세이,김사라 외,수필,2025,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037490&isbn=9788925573755&mid=b30201000000,RHK,,포함
(진짜 진짜 재밌는) 신기한 동물 그림책,"해먼드,폴라",동화,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028099&isbn=9791186073834&mid=b30201000000,부즈펌어린이,,포함
조선시대 천재들의 빛나는 동시 이야기,권오단,노래,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1033160&isbn=9788980975327&mid=b30201000000,산수야,,포함
딸에 대하여:김혜진 장편소설,김혜진,장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027592&isbn=9788937473173&mid=b30201000000,민음사,,중복 제외 (앞 순위 출처에 있음)
시로 납치하다,류시화,시,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028361&isbn=9791186900420&mid=b30201000000,더숲,,포함
사소한 자비 : 앤 레키 장편소설,"레키, 앤",장편소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030010&isbn=9791187206996&mid=b30201000000,아작,,포함
신중한 사람:이승우 소설집,이승우,단편소설,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021356&isbn=9788932026312&mid=b30201000000,문학과지성사,,포함
"신화의 섬, 시칠리아:한 여자와 산 하나를 찾아가는 시칠리아 기행",박제,소설,2008,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022535&isbn=9788961960205&mid=b30201000000,아트북스,,포함
그램그램 영문법 원정대8 to부정사,장영준,평론,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024297&isbn=9788956029030&mid=b30201000000,사회평론,,포함
물위에 씌어진:최승자 시집,최승자,시,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021503&isbn=9788960211605&mid=b30201000000,천년의시작,,포함
받침 배우는 동화6. 마법의 뒤집개:ㅂ받침편,한규호,동화,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023768&isbn=9788998172121&mid=b30201000000,받침없는동화,,포함
세상에서 가장 힘센 것:지구촌 평화 그림책,오진희,동화,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022816&isbn=9791157231010&mid=b30201000000,내인생의책,,포함
구경꾼들:윤성희 장편소설,윤성희,장편소설,2010,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027494&isbn=9788954612807&mid=b30201000000,문학동네,,중복 제외 (앞 순위 출처에 있음)
받침 배우는 동화5. 신기한 돈궤:ㄴ받침편,한규호,동화,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023767&isbn=9788998172114&mid=b30201000000,받침없는동화,,포함
연암과 선귤당의 대화:종북소선의 평점비평 연구,박희병,평론,2010,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021560&isbn=9788971994023&mid=b30201000000,돌베게,,포함
삼국유사:건국신화,이현,소설,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022995&isbn=9788901163130&mid=b30201000000,웅진주니어,,포함
세상에서 제일 바쁜 마을,강경수,동화,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022795&isbn=9791195328222&mid=b30201000000,그림책공작소,,포함
그 웃음을 나도 좋아해 : 이기리 시집,이기리,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032912&isbn=9788937408991&mid=b30201000000,민음사,,포함
변두리 : 이상원 시집,이상원,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032919&isbn=9791189205881&mid=b30201000000,황금알,,포함
내 마음의 동시 1학년,김양순,노래,2003,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023192&isbn=9788981068431&mid=b30201000000,계림닷컴,,포함
"이십세기 한국소설-49.성석제, 채영주, 함정임, 고종석, 한강, 김영하,",이십세기 한국소설,소설,2009,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022161&isbn=9788936462598&mid=b30201000000,창비,,포함
"이십세기 한국소설-11.안수길, 김정한",김정한,소설,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022123&isbn=9788936462210&mid=b30201000000,창비,,포함
엄청나게 시끄럽고 믿을 수 없게 가까운:조너선 사프란 포어 소설,"포어, 조너선 사프란",소설,2009,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022167&isbn=9788937490040&mid=b30201000000,민음사,,포함
윤미네 집;마이 와이프:윤미 태어나서 시집가던 날까지,전몽각,시,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021147&isbn=9788993818086&mid=b30201000000,Photonet:포토넷,,포함
그대의 강 : 전진우 장편소설,전진우,장편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032885&isbn=9788964452295&mid=b30201000000,길,,포함
한국 대표 동시 100편,박두순,노래,2009,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023172&isbn=9788960651135&mid=b30201000000,큰나(시와시학사),,포함
태고의 시간들 : 올가 토카르축 장편소설,"토카르축, 올가",장편소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030053&isbn=9791188810895&mid=b30201000000,은행나무,,포함
"이십세기 한국소설-18.하근찬, 한무숙 외",한무숙,소설,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022130&isbn=9788936462284&mid=b30201000000,창비,,포함
소설가라는 이상한 직업,장강명,소설,2023,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035388&isbn=9791198159601&mid=b30201000000,유유히,,포함
"이십세기 한국소설-27.홍성원, 신상웅 외",이십세기 한국소설,소설,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022139&isbn=9788936462376&mid=b30201000000,창비,,포함
우리는 당신에 대해 조금 알고 있습니다 : 권정민 그림책,권정민,동화,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030362&isbn=9788954657181&mid=b30201000000,문학동네,,포함
세월호 이야기:동시인·동화작가·그림작가 예순다섯명이 모여 쓰고 그린,한뼘작가들,동화,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022844&isbn=9788997798285&mid=b30201000000,별숲,,포함
솔라 : 이언 매큐언 장편소설,"매큐언, 이언",장편소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029296&isbn=9788954652087&mid=b30201000000,문학동네,,포함
가차 없는 나의 촉법소녀 : 황성희 시집,황성희,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032911&isbn=9791190885447&mid=b30201000000,현대문학,,포함
너를 생각해 : 권상혁 소설집,권상혁,단편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032887&isbn=9791189176570&mid=b30201000000,청색종이,,포함
계절의 냄새: 양양 그림책,양양,동화,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1033135&isbn=9791188867981&mid=b30201000000,노란상상,,포함
숨 : 한유주 연작소설집,한유주,단편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032890&isbn=9791197085420&mid=b30201000000,문학실험실,,포함
타오르는 마음 : 이두온 장편소설,이두온,장편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031779&isbn=9791190492836&mid=b30201000000,은행나무,,포함
때때로 캥거루:임지은 시집,임지은,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034260&isbn=9788932039268&mid=b30201000000,문학과지성사,,포함
베스트 세계 명작 동화.피리 부는 사나이 20,독일민화,동화,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024129&isbn=9788993929690&mid=b30201000000,훈민,,포함
"이십세기 한국소설-44.이혜경, 김인숙 외",이십세기 한국소설,소설,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022156&isbn=9788936462543&mid=b30201000000,창비,,포함
영원이 아니라서 가능한:이장욱 시집,이장욱,시,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1026505&isbn=9788932028774&mid=b30201000000,문학과지성사,,포함
"이십세기 한국소설-37.조성기, 이문열, 최시한",이십세기 한국소설,소설,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022149&isbn=9788936462475&mid=b30201000000,창비,,포함
남류문학론,우에노 지즈코 외,평론,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1036665&isbn=9791191803372 &mid=b30201000000,버터북스,,포함
슬픔의 방문 : 장일호 에세이,장일호,수필,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035292&isbn=9791155251591&mid=b30201000000,낮은산,,포함
다섯번째 산 : 파울로 코엘료 장편소설,"코엘료, 파울로",장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034319&isbn=9788954687485&mid=b30201000000,문학동네,,포함
뱀파이어의 봄 : 우남정 시집,우남정,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035638&isbn=9788960216778&mid=b30201000000,천년의시작,,포함
"다정하게, 토닥토닥 : 나를 안아주는 그림책의 말들",김글향,동화,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037526&isbn=9791190105736&mid=b30201000000,빈빈冊방,,포함
그리스 로마 신화 12 : 신들의 싸움,"불핀치, 토머스",소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029392&isbn=9788957363126&mid=b30201000000,가나,,포함
리디머:요 네스뵈 장편소설,"네스뵈, 요",장편소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028488&isbn=9788934980940&mid=b30201000000,비채,,포함
"이십세기 한국소설-8. 이무영, 유진오, 이효석 외",이십세기 한국소설,소설,2005,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022120&isbn=9788936462185&mid=b30201000000,창비,,포함
"이십세기 한국소설-7.김남천, 강경애, 이북명",이십세기 한국소설,소설,2005,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022119&isbn=9788936462178&mid=b30201000000,창비,,포함
오다라의 불량감자 : 불량 감자의 바삭한 여행 : 오다라 그림책,오다라,동화,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037998&isbn=9791197931666&mid=b30201000000,페이퍼독,,포함
그리스 로마 신화 17 : 칼립소 여신과 구혼자들,"불핀치, 토머스",소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029397&isbn=9788957363171&mid=b30201000000,가나,,포함
"그리스 로마 신화 18 : 오, 이타케, 이타케!","불핀치, 토머스",소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029398&isbn=9788957363188&mid=b30201000000,가나,,포함
"이십세기 한국소설-1.신채호, 이광수 김동인 외",이십세기 한국소설,소설,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022113&isbn=9788936462116&mid=b30201000000,창비,,포함
"이십세기 한국소설-33.오정희, 김채원 외",이십세기 한국소설,소설,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022145&isbn=9788936462437&mid=b30201000000,창비,,포함
봄에 나는 없었다:애거서 크리스티 장편소설,"크리스티, 애거서",장편소설,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021362&isbn=9788954623865&mid=b30201000000,문학동네:포레,,포함
열심히 하지 않습니다:격하게 솔직한 사노 요코의 근심 소멸 에세이,사노 요코,수필,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023880&isbn=9788932473314&mid=b30201000000,을유문화사,,포함
철도원 삼대 : 황석영 장편소설,황석영,장편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031798&isbn=9788936434434&mid=b30201000000,창비,,중복 제외 (앞 순위 출처에 있음)
엑시트 : 황선미 장편소설,황선미,장편소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029559&isbn=9788949121789&mid=b30201000000,비룡소,,포함
문학의 중력: 고명철 문학평론집,고명철,평론,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1033183&isbn=9791189898489&mid=b30201000000,b,,포함
나는 힘이 들 때 그림책을 읽는다,강지해,동화,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030528&isbn=9791162850213&mid=b30201000000,마음의숲,,포함
모든 것은 영원했다 : 정지돈 장편소설,정지돈,장편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032888&isbn=9788932038124&mid=b30201000000,문학과지성사,,포함
하모니카를 찾아서 : 이강산 시집,이강산,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032330&isbn=9788960214880&mid=b30201000000,천년의시작,,포함
정오에게 레이스 달아주기 : 안은숙 시집,안은숙,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035654&isbn=9791192379043&mid=b30201000000,달을쏘다,,포함
"이십세기 한국소설-28.조세희, 윤흥길",이십세기 한국소설,소설,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022140&isbn=9788936462383&mid=b30201000000,창비,,포함
왜 지금 지리학인가,"데 블레이, 하름",평론,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024037&isbn=9788964357774&mid=b30201000000,사회평론,,포함
초원의 페이지를 넘기며:카자흐스탄 현대 아홉인 시선집,"술레이메노브, 올자스",시,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021540&isbn=9788994138152&mid=b30201000000,인터북스,,포함
삼생삼세십리도화:당칠공자 장편소설,당칠공자,장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1026704&isbn=9788954645935&mid=b30201000000,문학동네,,포함
"0~3세 육아, 그림책에 답이 있습니다 : 하루 10분 언어·정서·사회성 발달을 위한 성장 단계별 120권 그림책 육아법",이임숙,동화,2025,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037736&isbn=9791168272842&mid=b30201000000,카시오페아,,포함
그리스 로마 신화 6 : 영웅 헤라클레스,"불핀치, 토머스",소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029386&isbn=9788957363065&mid=b30201000000,가나,,포함
슬픔이 없는 십오 초:심보선 시집,심보선,시,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024003&isbn=9788932018508&mid=b30201000000,문학과지성사,,중복 제외 (앞 순위 출처에 있음)
메모중독자 : 박헌규 시집,박헌규,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032308&isbn=9788961042659&mid=b30201000000,한국문연,,포함
우르비노의 비너스:유목민을 위한 티치아노:윤혜준 장편소설,윤혜준,장편소설,2009,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022249&isbn=9788930005852&mid=b30201000000,나남,,포함
짧은 동화 긴 생각 2,이규경,동화,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023136&isbn=9788928100750&mid=b30201000000,효리원,,포함
아몬드:손원평 장편소설,손원평,장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1026190&isbn=9788936434267&mid=b30201000000,창비,,중복 제외 (앞 순위 출처에 있음)
"용기를 내, 비닐장갑!",유설화,소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032872&isbn=9791158362249&mid=b30201000000,책읽는곰,,포함
마력의 태동 : 히가시노 게이고 소설,히가시노 게이고,소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030024&isbn=9788972759546&mid=b30201000000,현대문학,,포함
맥박 : 김무웅 시집,김무웅,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032917&isbn=9791190943116&mid=b30201000000,시와표현,,포함
물소의 춤 : 강현숙 시집,강현숙,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032918&isbn=9791130817538&mid=b30201000000,푸른사상사,,포함
그렇게 할 수밖에 : 최도담 장편소설,최도담,장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035578&isbn=9791157403493&mid=b30201000000,네오픽션,,포함
황제의 외동딸:윤슬 장편소설.2,윤슬,장편소설,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021413&isbn=9788926761427&mid=b30201000000,디엔씨미디어:파피루스,,포함
하류 : 서정춘 시집,서정춘,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032927&isbn=9791189898380 &mid=b30201000000,b,,포함
수업 비평가의 시선 : 수업에 관한 오해와 이해,이혁규,평론,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029723&isbn=9788968801020&mid=b30201000000,교육공동체 벗,,포함
중세를 적다 : 홍일표 시집,홍일표,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032925&isbn=9788937409004&mid=b30201000000,민음사,,포함
흰 개 옮겨 적기 : 강주 시집,강주,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032930&isbn=9791197242502 &mid=b30201000000,시산맥사,,포함
해저의 교실에서 소년은 흰 달을 본다 : 장이지 신작 시집,장이지,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032928&isbn=9791156625193&mid=b30201000000,아시아,,포함
세이렌의 항해 : 박진임 평론집,박진임,평론,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032931&isbn=9788983928375 &mid=b30201000000,문학수첩,,포함
외계 행성 사과밭 : 고광식 시집,고광식,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032321&isbn=9791187756668&mid=b30201000000,함께하는출판그룹파란,,포함
수용소:정신병 환자와 그 외 재소자들의 사회적 상황에 대한 에세이,"고프먼, 어빙",수필,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029724&isbn=9788932031057&mid=b30201000000,문학과지성사,,포함
"저 눈빛, 헛것을 만난 : 조창환 동물시집",조창환,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032323&isbn=9791186557648 &mid=b30201000000,현대시학사,,포함
밥이 예수다 : 손종수 시집,손종수,시,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027982&isbn=9791187413745&mid=b30201000000,Bookin(북인),,포함
현대시조의 폭과 깊이 : 황치복 평론집,황치복,시조,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032933&isbn=9791190487764 &mid=b30201000000,고요아침,,포함
허수아비는 허수아비다 : 복효근 디카시집,복효근,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032332&isbn=9788992219907&mid=b30201000000,애지,,포함
"마음이 예뻐지는 동시, 따라 쓰는 꽃 동시",이상교,노래,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031877&isbn=9791162180907&mid=b30201000000,나무생각,,포함
"도망쳐요, 달평 씨 : 신민재 그림책",신민재,동화,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034968&isbn=9791158363697&mid=b30201000000,책읽는곰,,포함
진짜 진짜 재밌는 자동차 그림책,톰 잭슨,동화,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023143&isbn=9791186073575&mid=b30201000000,부즈펌어린이,,포함
칼의 노래:김훈 장편소설,김훈,장편소설,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021477&isbn=9788954617246&mid=b30201000000,문학동네,,중복 제외 (앞 순위 출처에 있음)
시지프 신화,"카뮈, 알베르",소설,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027863&isbn=9788937463433&mid=b30201000000,민음사,,포함
굳빠이 이상:김연수 장편소설,김연수,장편소설,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024225&isbn=9788954640152&mid=b30201000000,문학동네,,포함
